Id	WT30_a	WT30_b	WT30_c	WT37_a	WT37_b	WT37_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WT37_a	norm.WT37_b	norm.WT37_c	baseMean	WT	WT37	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_03425	2149	1041	1016	1055	1113	1515	2149	1041	1016	1055	1113	1515	1314.83	1402	1228	0.876	-0.192	0.655713199971418	0.999999471897794	0.1159	0.1432	0.1323	0.1323	TRUE	2.6148
CNAG_03426	3176	1892	1736	529	1139	1762	3176	1892	1736	529	1139	1762	1705.67	2268	1143	0.504	-0.988	0.040267120753634	0.642270911416474	0.2051	0.1426	0.1666	0.1666	TRUE	0.4204
CNAG_03427	1488	917	1026	570	847	1252	1488	917	1026	570	847	1252	1016.67	1144	890	0.778	-0.362	0.396197904610099	0.999999471897794	0.0988	0.144	0.1304	0.1304	TRUE	0.4104
CNAG_03431	2246	1395	1421	1440	1147	1591	2246	1395	1421	1440	1147	1591	1540	1687	1393	0.825	-0.277	0.476889260846115	0.999999471897794	0.0533	0.1429	0.1086	0.1086	TRUE	1.0127
CNAG_03432	2038	1048	970	2014	1508	2189	2038	1048	970	2014	1508	2189	1627.83	1352	1904	1.408	0.494	0.24390635624285	0.999999471897794	0.1062	0.1427	0.1287	0.1287	TRUE	2.3698
CNAG_03433	4669	2779	3089	3594	2790	3795	4669	2779	3089	3594	2790	3795	3452.67	3512	3393	0.966	-0.05	0.897579405396698	0.999999471897794	0.0511	0.1416	0.1079	0.1079	TRUE	1.0095
CNAG_03434	2790	1455	1652	1429	1292	1891	2790	1455	1652	1429	1292	1891	1751.5	1966	1537	0.782	-0.355	0.385857217578286	0.999999471897794	0.0872	0.1426	0.1199	0.1199	TRUE	1.6281
CNAG_03435	19726	9000	11533	15230	14425	17701	19726	9000	11533	15230	14425	17701	14602.5	13420	15785	1.176	0.234	0.568072891614269	0.999999471897794	0.0722	0.1408	0.1213	0.1213	TRUE	1.349
CNAG_03436	2905	2108	2158	1809	1362	1785	2905	2108	2158	1809	1362	1785	2021.17	2390	1652	0.691	-0.533	0.151046538685471	0.999999471897794	0.0283	0.1423	0.0988	0.0988	TRUE	0.4301
CNAG_03437	960	370	584	660	743	956	960	370	584	660	743	956	712.17	638	786	1.232	0.302	0.493457181369132	0.999999471897794	0.1249	0.1455	0.1383	0.1383	TRUE	0.5181
CNAG_03438	120375	71485	60644	70396	47066	72905	120375	71485	60644	70396	47066	72905	73811.83	84168	63456	0.754	-0.408	0.324642045429493	0.999999471897794	0.0967	0.1406	0.1234	0.1234	TRUE	1.577
CNAG_03439	17284	8213	8853	10224	9182	11944	17284	8213	8853	10224	9182	11944	10950	11450	10450	0.913	-0.132	0.751228797824834	0.999999471897794	0.0944	0.1409	0.1246	0.1246	TRUE	2.4286
CNAG_03440	1112	264	335	159	277	417	1112	264	335	159	277	417	427.33	570	284	0.499	-1.004	0.074006958974163	0.826654141321343	0.3901	0.1488	0.2251	0.2251	TRUE	2.1828
CNAG_03441	2474	1054	1741	844	1454	2028	2474	1054	1741	844	1454	2028	1599.17	1756	1442	0.821	-0.284	0.538039641563497	0.999999471897794	0.1734	0.1428	0.1532	0.1532	TRUE	0.1713
CNAG_03442	571	339	469	195	444	672	571	339	469	195	444	672	448.33	460	437	0.951	-0.073	0.879971223216249	0.999999471897794	0.2012	0.1484	0.166	0.166	TRUE	0.2179
CNAG_03443	5	6	5	21	24	28	5	6	5	21	24	28	14.83	5	24	4.562	2.19	0.00236047210852487	0.114061384386934	0	0.3758	0.2595	0.2595	TRUE	0.105
CNAG_03444	2443	1226	1440	2166	1914	2450	2443	1226	1440	2166	1914	2450	1939.83	1703	2177	1.278	0.354	0.381169879668361	0.999999471897794	0.0699	0.1424	0.1173	0.1173	TRUE	1.7445
CNAG_03445	1465	787	827	899	801	1026	1465	787	827	899	801	1026	967.5	1026	909	0.885	-0.176	0.663663194532831	0.999999471897794	0.0707	0.1442	0.1166	0.1166	TRUE	1.6719
CNAG_03446	1708	1027	1243	992	953	1258	1708	1027	1243	992	953	1258	1196.83	1326	1068	0.805	-0.313	0.417425685169272	0.999999471897794	0.0453	0.1435	0.1063	0.1063	TRUE	0.469
CNAG_03447	2372	1307	1482	429	1569	2273	2372	1307	1482	429	1569	2273	1572	1720	1424	0.828	-0.273	0.609760844241889	0.999999471897794	0.3391	0.1428	0.2056	0.2056	TRUE	0.4473
CNAG_03448	2884	1685	1933	1258	1857	2616	2884	1685	1933	1258	1857	2616	2038.83	2167	1910	0.881	-0.182	0.666644426683673	0.999999471897794	0.1029	0.1423	0.1283	0.1283	TRUE	0.2905
CNAG_03449	469	324	527	398	415	511	469	324	527	398	415	511	440.67	440	441	1.003	0.004	0.99107004980401	0.999999471897794	0.0373	0.1485	0.1074	0.1074	TRUE	0.6166
CNAG_03450	6655	4541	3931	5379	3577	5056	6655	4541	3931	5379	3577	5056	4856.5	5042	4671	0.926	-0.11	0.778834261319383	0.999999471897794	0.0519	0.1413	0.1113	0.1113	TRUE	0.9542
CNAG_03451	2363	1416	1444	1413	1668	2533	2363	1416	1444	1413	1668	2533	1806.17	1741	1871	1.075	0.104	0.80141436367296	0.999999471897794	0.0882	0.1425	0.123	0.123	TRUE	1.1765
CNAG_03452	3796	3000	2634	2325	1453	2049	3796	3000	2634	2325	1453	2049	2542.83	3143	1942	0.618	-0.695	0.0701907683178994	0.810308101826944	0.0436	0.142	0.1056	0.1056	TRUE	0.5616
CNAG_03453	2775	1260	1347	553	1533	2438	2775	1260	1347	553	1533	2438	1651	1794	1508	0.841	-0.251	0.636691092401826	0.999999471897794	0.3277	0.1427	0.2022	0.2022	TRUE	0.2453
CNAG_03454	40	33	36	16	45	98	40	33	36	16	45	98	44.67	36	53	1.459	0.545	0.378513155366008	0.999999471897794	0.3286	0.2187	0.2525	0.2525	TRUE	0.3157
CNAG_03455	599	366	480	860	800	1259	599	366	480	860	800	1259	727.33	482	973	2.02	1.014	0.0111592846402046	0.314552335795767	0.0598	0.1454	0.1136	0.1136	TRUE	0.651
CNAG_03456	2457	1939	2352	927	1540	1898	2457	1939	2352	927	1540	1898	1852.17	2249	1455	0.647	-0.628	0.118065110919352	0.957864950390966	0.0635	0.1425	0.116	0.116	TRUE	0.6467
CNAG_03457	15058	9813	10693	10264	11683	17346	15058	9813	10693	10264	11683	17346	12476.17	11855	13098	1.105	0.144	0.715866023317392	0.999999471897794	0.0593	0.1409	0.1125	0.1125	TRUE	0.9844
CNAG_03458	1503	1297	1803	604	1237	1622	1503	1297	1803	604	1237	1622	1344.33	1534	1154	0.752	-0.411	0.349077149218283	0.999999471897794	0.1277	0.1432	0.1378	0.1378	TRUE	0.5091
CNAG_03459	14039	8692	8912	7890	7109	10058	14039	8692	8912	7890	7109	10058	9450	10548	8352	0.792	-0.337	0.385422694639969	0.999999471897794	0.0577	0.141	0.1083	0.1083	TRUE	1.0247
CNAG_03460	0	0	0	2	1	2	0	0	0	2	1	2	0.83	0	2	9.061	3.18	0.2224668934415	0.999999471897794	0	4.3279	3.5954	3.5954	TRUE	0.0937
CNAG_03461	566	349	472	2274	2371	3148	566	349	472	2274	2371	3148	1530	462	2598	5.619	2.49	1.05924306464936e-10	1.79144483308824e-07	0.0428	0.1429	0.1059	0.1059	TRUE	0.5344
CNAG_03463	11890	6714	6027	8667	5606	8257	11890	6714	6027	8667	5606	8257	7860.17	8210	7510	0.915	-0.129	0.757024584545652	0.999999471897794	0.0866	0.141	0.1244	0.1244	TRUE	1.8774
CNAG_03464	400	219	253	256	248	339	400	219	253	256	248	339	285.83	291	281	0.967	-0.049	0.906301721317394	0.999999471897794	0.0623	0.1528	0.1204	0.1204	TRUE	1.2214
CNAG_03465	2050	1064	819	816	525	787	2050	1064	819	816	525	787	1010.17	1311	709	0.541	-0.886	0.0469693629634318	0.692814161386699	0.1474	0.144	0.1423	0.1423	TRUE	0.9949
CNAG_03466	3135	2403	2459	1081	1723	2993	3135	2403	2459	1081	1723	2993	2299	2666	1932	0.725	-0.464	0.292411488833887	0.999999471897794	0.1349	0.1421	0.1396	0.1396	TRUE	0.7099
CNAG_03467	481	231	238	274	338	460	481	231	238	274	338	460	337	317	357	1.128	0.174	0.695559196373841	0.999999471897794	0.1194	0.1509	0.14	0.14	TRUE	1.3691
CNAG_03468	45	16	28	27	40	51	45	16	28	27	40	51	34.5	30	39	1.326	0.407	0.480583240307844	0.999999471897794	0.1385	0.2417	0.2103	0.2103	TRUE	0.3983
CNAG_03473	1154	531	673	326	570	707	1154	531	673	326	570	707	660.17	786	534	0.68	-0.557	0.220146430983493	0.999999471897794	0.1491	0.1459	0.147	0.147	TRUE	0.8732
CNAG_03474	62	40	78	55	229	336	62	40	78	55	229	336	133.33	60	207	3.444	1.784	0.00220256984103921	0.10904576740661	0.3819	0.1668	0.234	0.234	TRUE	0.154
CNAG_03475	5996	3252	2736	4657	2753	3856	5996	3252	2736	4657	2753	3856	3875	3995	3755	0.94	-0.089	0.836262305916087	0.999999471897794	0.107	0.1415	0.1338	0.1338	TRUE	1.0799
CNAG_03476	23386	14160	13592	14297	13851	21046	23386	14160	13592	14297	13851	21046	16722	17046	16398	0.962	-0.056	0.889480867351272	0.999999471897794	0.0669	0.1408	0.1166	0.1166	TRUE	1.295
CNAG_03477	770	449	484	226	462	695	770	449	484	226	462	695	514.33	568	461	0.812	-0.3	0.525957499702021	0.999999471897794	0.1838	0.1474	0.1596	0.1596	TRUE	0.2326
CNAG_03478	289	316	456	176	484	703	289	316	456	176	484	703	404	354	454	1.285	0.361	0.470648297759034	0.999999471897794	0.2378	0.1492	0.1783	0.1783	TRUE	0.2349
CNAG_03479	5913	3103	3336	2477	3286	4808	5913	3103	3336	2477	3286	4808	3820.5	4117	3524	0.856	-0.225	0.601569610780762	0.999999471897794	0.112	0.1415	0.1331	0.1331	TRUE	0.7799
CNAG_03480	1716	1086	1108	954	1294	1769	1716	1086	1108	954	1294	1769	1321.17	1303	1339	1.027	0.039	0.924296534512442	0.999999471897794	0.0799	0.1432	0.1203	0.1203	TRUE	0.2863
CNAG_03481	844	565	829	231	789	1122	844	565	829	231	789	1122	730	746	714	0.957	-0.063	0.902845160122392	0.999999471897794	0.2898	0.1454	0.1921	0.1921	TRUE	0.4042
CNAG_03482	30586	19226	19711	23092	20809	26788	30586	19226	19711	23092	20809	26788	23368.67	23174	23563	1.017	0.024	0.949632824896414	0.999999471897794	0.0369	0.1407	0.104	0.104	TRUE	0.9579
CNAG_03483	2816	1843	2074	1227	2106	3065	2816	1843	2074	1227	2106	3065	2188.5	2244	2133	0.95	-0.074	0.865135963519671	0.999999471897794	0.1217	0.1422	0.135	0.135	TRUE	0.2178
CNAG_03484	948	487	892	210	739	1278	948	487	892	210	739	1278	759	776	742	0.957	-0.063	0.909192661818054	0.999999471897794	0.3858	0.1452	0.2211	0.2211	TRUE	0.197
CNAG_03485	5462	2883	3251	2262	3325	4824	5462	2883	3251	2262	3325	4824	3667.83	3865	3470	0.898	-0.156	0.720950887513152	0.999999471897794	0.1267	0.1415	0.1363	0.1363	TRUE	0.3735
CNAG_03486	10892	5911	6198	8246	6681	9447	10892	5911	6198	8246	6681	9447	7895.83	7667	8125	1.06	0.084	0.83541121357832	0.999999471897794	0.0634	0.141	0.1167	0.1167	TRUE	1.4057
CNAG_03487	789	393	570	253	655	820	789	393	570	253	655	820	580	584	576	0.986	-0.02	0.967464318554175	0.999999471897794	0.2164	0.1466	0.1698	0.1698	TRUE	0.6206
CNAG_03488	996	593	670	304	451	703	996	593	670	304	451	703	619.5	753	486	0.645	-0.632	0.149937325589415	0.999999471897794	0.124	0.1462	0.137	0.137	TRUE	0.6484
CNAG_03489	1946	1252	1788	694	976	1341	1946	1252	1788	694	976	1341	1332.83	1662	1004	0.604	-0.728	0.0747341478776329	0.826654141321343	0.075	0.1432	0.1193	0.1193	TRUE	0.4626
CNAG_03490	1455	801	822	799	773	1106	1455	801	822	799	773	1106	959.33	1026	893	0.87	-0.201	0.624368702285453	0.999999471897794	0.0797	0.1442	0.1202	0.1202	TRUE	1.6001
CNAG_03491	69	24	23	113	96	118	69	24	23	113	96	118	73.83	39	109	2.819	1.495	0.00468712913578295	0.181191020591838	0.1748	0.1879	0.184	0.184	TRUE	3.504
CNAG_03492	86142	35720	20758	139835	26955	32322	86142	35720	20758	139835	26955	32322	56955.33	47540	66371	1.396	0.481	0.619533566971161	0.999999471897794	0.6775	0.1407	0.2828	0.6775	TRUE	3.2636
CNAG_03493	969	419	477	569	438	652	969	419	477	569	438	652	587.33	622	553	0.89	-0.169	0.701503884279409	0.999999471897794	0.1218	0.1465	0.1382	0.1382	TRUE	2.8134
CNAG_03494	4297	2068	2415	2103	1953	2615	4297	2068	2415	2103	1953	2615	2575.17	2927	2224	0.76	-0.396	0.336663836612587	0.999999471897794	0.0956	0.1419	0.1222	0.1222	TRUE	2.0379
CNAG_03495	4202	1663	1118	4253	605	652	4202	1663	1118	4253	605	652	2082.17	2328	1837	0.789	-0.342	0.738703491657371	0.999999471897794	0.7561	0.1423	0.3256	0.7561	TRUE	4.6419
CNAG_03496	533	262	285	235	322	512	533	262	285	235	322	512	358.17	360	356	0.99	-0.015	0.974400172395089	0.999999471897794	0.1489	0.1503	0.1499	0.1499	TRUE	0.7196
CNAG_03497	2573	1527	1981	1423	1633	2090	2573	1527	1981	1423	1633	2090	1871.17	2027	1715	0.846	-0.241	0.536356409266856	0.999999471897794	0.0524	0.1425	0.1088	0.1088	TRUE	0.2266
CNAG_03498	360	129	115	151	84	137	360	129	115	151	84	137	162.67	201	124	0.616	-0.699	0.177737872511996	0.999999471897794	0.2398	0.162	0.1875	0.1875	TRUE	5.1794
CNAG_03499	1656	210	188	326	355	364	1656	210	188	326	355	364	516.5	685	348	0.509	-0.975	NA	NA	0.6839	0.1473	0.3091	0.6839	TRUE	18.2045
CNAG_03500	1996	321	348	177	467	798	1996	321	348	177	467	798	684.5	888	481	0.541	-0.886	0.372898133236409	0.999999471897794	0.711	0.1457	0.3153	0.711	TRUE	1.5938
CNAG_03502	11729	7750	5639	8688	4312	5510	11729	7750	5639	8688	4312	5510	7271.33	8373	6170	0.737	-0.44	0.311191027149066	0.999999471897794	0.1352	0.1411	0.1362	0.1362	TRUE	0.3632
CNAG_03503	1829	1339	1266	1048	1164	1842	1829	1339	1266	1048	1164	1842	1414.67	1478	1351	0.914	-0.129	0.746562156662699	0.999999471897794	0.0653	0.1431	0.1146	0.1146	TRUE	1.2136
CNAG_03504	775	374	411	666	703	897	775	374	411	666	703	897	637.67	520	755	1.453	0.539	0.201992526797304	0.999999471897794	0.0918	0.1461	0.1268	0.1268	TRUE	2.1511
CNAG_03507	35859	17614	19016	20489	17854	24708	35859	17614	19016	20489	17854	24708	22590	24163	21017	0.87	-0.201	0.626354309847762	0.999999471897794	0.0959	0.1407	0.1231	0.1231	TRUE	2.1943
CNAG_03508	2688	1127	1457	1451	1533	2257	2688	1127	1457	1451	1533	2257	1752.17	1757	1747	0.994	-0.009	0.984507247960486	0.999999471897794	0.1287	0.1426	0.1377	0.1377	TRUE	1.4535
CNAG_03509	11632	5201	5280	7512	4357	5903	11632	5201	5280	7512	4357	5903	6647.5	7371	5924	0.804	-0.315	0.478135764187987	0.999999471897794	0.1599	0.1411	0.1422	0.1422	TRUE	1.1359
CNAG_03510	37326	12968	19171	21894	21993	26800	37326	12968	19171	21894	21993	26800	23358.67	23155	23562	1.018	0.025	0.954946514407316	0.999999471897794	0.1233	0.1407	0.1429	0.1429	TRUE	0.9764
CNAG_03511	794	140	174	281	68	85	794	140	174	281	68	85	257	369	145	0.392	-1.352	0.164520023283325	0.999999471897794	0.6772	0.1542	0.3117	0.6772	TRUE	11.6089
CNAG_03512	3190	1456	1602	1437	1378	2112	3190	1456	1602	1437	1378	2112	1862.5	2083	1642	0.789	-0.343	0.429680216366552	0.999999471897794	0.1216	0.1425	0.1352	0.1352	TRUE	2.6188
CNAG_03513	1488	564	1044	362	1236	1879	1488	564	1044	362	1236	1879	1095.5	1032	1159	1.123	0.167	0.76220452941731	0.999999471897794	0.3839	0.1438	0.2198	0.2198	TRUE	0.2523
CNAG_03516	19040	12218	12289	10039	10525	14891	19040	12218	12289	10039	10525	14891	13167	14516	11818	0.814	-0.297	0.447216338782972	0.999999471897794	0.0619	0.1409	0.1097	0.1097	TRUE	0.9092
CNAG_03517	23663	12014	9529	23048	7773	10332	23663	12014	9529	23048	7773	10332	14393.17	15069	13718	0.91	-0.136	0.787346951621551	0.999999471897794	0.2417	0.1408	0.1818	0.1818	TRUE	2.6902
CNAG_03518	163	59	107	109	121	140	163	59	107	109	121	140	116.5	110	123	1.125	0.169	0.720490487810268	0.999999471897794	0.1177	0.1705	0.153	0.153	TRUE	0.2557
CNAG_03519	121	22	38	88	18	18	121	22	38	88	18	18	50.83	60	41	0.685	-0.546	0.451730985458035	0.999999471897794	0.7123	0.2092	0.3585	0.3585	TRUE	2.3135
CNAG_03520	870	519	642	362	635	769	870	519	642	362	635	769	632.83	677	589	0.87	-0.202	0.63725994961174	0.999999471897794	0.1012	0.1461	0.1303	0.1303	TRUE	0.6071
CNAG_03521	55	53	117	29	223	311	55	53	117	29	223	311	131.33	75	188	2.502	1.323	0.0429673987831332	0.666069423346616	0.6041	0.1672	0.2987	0.2987	TRUE	0.2934
CNAG_03522	419	306	367	215	340	448	419	306	367	215	340	448	349.17	364	334	0.918	-0.123	0.769315658992638	0.999999471897794	0.0737	0.1506	0.1232	0.1232	TRUE	0.2446
CNAG_03523	1756	1022	1211	1387	895	1183	1756	1022	1211	1387	895	1183	1242.33	1330	1155	0.869	-0.203	0.609708821633192	0.999999471897794	0.0586	0.1434	0.1133	0.1133	TRUE	0.7015
CNAG_03524	4088	3283	2832	2696	3440	5340	4088	3283	2832	2696	3440	5340	3613.17	3401	3825	1.125	0.17	0.675372806769196	0.999999471897794	0.0732	0.1416	0.118	0.118	TRUE	0.6798
CNAG_03525	6643	3854	2918	6388	2792	3590	6643	3854	2918	6388	2792	3590	4364.17	4472	4257	0.952	-0.071	0.877431165523578	0.999999471897794	0.1543	0.1414	0.1529	0.1529	TRUE	1.0018
CNAG_03526	452	173	220	159	198	205	452	173	220	159	198	205	234.5	282	187	0.665	-0.588	0.200373963634358	0.999999471897794	0.1329	0.1555	0.1477	0.1477	TRUE	1.6882
CNAG_03527	4787	2610	2179	2567	1513	2222	4787	2610	2179	2567	1513	2222	2646.33	3192	2101	0.658	-0.604	0.162904078200247	0.999999471897794	0.128	0.1419	0.1345	0.1345	TRUE	1.7324
CNAG_03528	6109	3517	3209	2690	3397	5260	6109	3517	3209	2690	3397	5260	4030.33	4278	3782	0.884	-0.178	0.679975555295995	0.999999471897794	0.1102	0.1415	0.1336	0.1336	TRUE	1.094
CNAG_03531	960	605	722	633	652	920	960	605	722	633	652	920	748.67	762	735	0.964	-0.053	0.893035664237748	0.999999471897794	0.048	0.1453	0.1093	0.1093	TRUE	0.5063
CNAG_03532	29	17	9	21	26	28	29	17	9	21	26	28	21.67	18	25	1.364	0.447	0.482481172715627	0.999999471897794	0.1044	0.3016	0.2453	0.2453	TRUE	0.4431
CNAG_03533	2434	1479	1479	972	1302	1996	2434	1479	1479	972	1302	1996	1610.33	1797	1423	0.792	-0.337	0.428740943531165	0.999999471897794	0.1046	0.1428	0.1297	0.1297	TRUE	0.7079
CNAG_03534	375	212	261	265	311	349	375	212	261	265	311	349	295.5	283	308	1.091	0.125	0.756538667477877	0.999999471897794	0.0478	0.1524	0.1145	0.1145	TRUE	0.7114
CNAG_03539	1201	861	1136	393	1809	2709	1201	861	1136	393	1809	2709	1351.5	1066	1637	1.536	0.619	0.264403065478337	0.999999471897794	0.3887	0.1432	0.2208	0.2208	TRUE	0.2394
CNAG_03540	2067	1621	1776	982	1249	1853	2067	1621	1776	982	1249	1853	1591.33	1821	1361	0.747	-0.42	0.287249910034991	0.999999471897794	0.0605	0.1428	0.1116	0.1116	TRUE	0.8502
CNAG_03541	2938	1818	2037	1815	2143	3028	2938	1818	2037	1815	2143	3028	2296.5	2264	2329	1.028	0.04	0.919239646933811	0.999999471897794	0.0658	0.1421	0.1141	0.1141	TRUE	0.8128
CNAG_03542	5377	2945	2942	3444	3122	4459	5377	2945	2942	3444	3122	4459	3714.83	3755	3675	0.979	-0.031	0.93936253977968	0.999999471897794	0.0712	0.1415	0.1189	0.1189	TRUE	1.7387
CNAG_03543	7754	4343	3288	5090	2791	3765	7754	4343	3288	5090	2791	3765	4505.17	5128	3882	0.757	-0.402	0.363089785058142	0.999999471897794	0.1474	0.1414	0.1404	0.1404	TRUE	0.8789
CNAG_03544	10418	5436	6502	7421	7198	9396	10418	5436	6502	7421	7198	9396	7728.5	7452	8005	1.074	0.103	0.795403421262281	0.999999471897794	0.0573	0.141	0.1142	0.1142	TRUE	1.4802
CNAG_03545	1879	912	712	842	538	628	1879	912	712	842	538	628	918.5	1168	669	0.573	-0.803	0.0769301924376988	0.833896325816052	0.1528	0.1444	0.1473	0.1473	TRUE	1.4423
CNAG_03546	1062	524	561	827	734	1108	1062	524	561	827	734	1108	802.67	716	890	1.243	0.314	0.459894388979843	0.999999471897794	0.0995	0.1449	0.1288	0.1288	TRUE	2.1214
CNAG_03550	886	480	794	315	286	443	886	480	794	315	286	443	534	720	348	0.483	-1.049	0.0111252207273939	0.314552335795767	0.0742	0.1471	0.1209	0.1209	TRUE	0.6937
CNAG_03551	12	7	8	12	8	12	12	7	8	12	8	12	9.83	9	11	1.185	0.245	0.755533418871755	0.999999471897794	0	0.4954	0.3442	0.3442	TRUE	0.2757
CNAG_03552	472	265	404	145	466	777	472	265	404	145	466	777	421.5	380	463	1.216	0.283	0.599672600572664	0.999999471897794	0.3299	0.1489	0.2067	0.2067	TRUE	0.1592
CNAG_03553	18239	9807	8133	13242	6108	9141	18239	9807	8133	13242	6108	9141	10778.33	12060	9497	0.788	-0.345	0.446572109146112	0.999999471897794	0.162	0.1409	0.1477	0.1477	TRUE	0.6095
CNAG_03554	26767	18280	16452	17208	14430	21728	26767	18280	16452	17208	14430	21728	19144.17	20500	17789	0.868	-0.205	0.598121487046573	0.999999471897794	0.0538	0.1408	0.1086	0.1086	TRUE	0.8161
CNAG_03555	1092	717	655	2458	810	983	1092	717	655	2458	810	983	1119.17	821	1417	1.725	0.787	0.103326466528639	0.933249060168544	0.2137	0.1437	0.1672	0.1672	TRUE	4.1681
CNAG_03556	1554	457	391	415	367	483	1554	457	391	415	367	483	611.17	801	422	0.527	-0.925	0.0762475764090321	0.830353784634325	0.2946	0.1463	0.1944	0.1944	TRUE	8.0481
CNAG_03557	2092	1452	1768	1843	1433	1995	2092	1452	1768	1843	1433	1995	1763.83	1771	1757	0.992	-0.011	0.976115881243137	0.999999471897794	0.0303	0.1426	0.0999	0.0999	TRUE	0.1947
CNAG_03558	1521	1089	1150	1754	1023	1182	1521	1089	1150	1754	1023	1182	1286.5	1253	1320	1.053	0.074	0.849982012369666	0.999999471897794	0.0552	0.1433	0.1107	0.1107	TRUE	0.9966
CNAG_03559	894	562	559	426	415	607	894	562	559	426	415	607	577.17	672	483	0.719	-0.477	0.235544364487918	0.999999471897794	0.059	0.1466	0.1146	0.1146	TRUE	0.9904
CNAG_03560	657	296	281	436	463	597	657	296	281	436	463	597	455	411	499	1.212	0.278	0.533931995426516	0.999999471897794	0.1287	0.1483	0.1415	0.1415	TRUE	3.1525
CNAG_03561	1486	948	1034	993	685	892	1486	948	1034	993	685	892	1006.33	1156	857	0.741	-0.432	0.265121282187894	0.999999471897794	0.0465	0.1441	0.1075	0.1075	TRUE	0.7478
CNAG_03562	2104	977	920	1826	1040	1386	2104	977	920	1826	1040	1386	1375.5	1334	1417	1.063	0.088	0.844861115759902	0.999999471897794	0.1465	0.1431	0.1443	0.1443	TRUE	0.9691
CNAG_03563	18478	9500	7082	17810	5880	6938	18478	9500	7082	17810	5880	6938	10948	11687	10209	0.874	-0.195	0.704785890991496	0.999999471897794	0.2712	0.1409	0.1908	0.1908	TRUE	2.0885
CNAG_03564	6994	2841	2362	5214	2672	3354	6994	2841	2362	5214	2672	3354	3906.17	4066	3747	0.922	-0.118	0.808138067390558	0.999999471897794	0.2172	0.1415	0.1696	0.1696	TRUE	3.1288
CNAG_03565	31168	16639	10250	36190	9013	10762	31168	16639	10250	36190	9013	10762	19003.67	19352	18655	0.964	-0.053	0.925076953749322	0.999999471897794	0.3839	0.1408	0.2284	0.2284	TRUE	1.4369
CNAG_03566	51666	26233	16676	80188	13371	14423	51666	26233	16676	80188	13371	14423	33759.5	31525	35994	1.142	0.191	0.83844630724037	0.999999471897794	0.6342	0.1407	0.2867	0.6342	TRUE	3.458
CNAG_03567	5360	3099	3503	2008	3064	4475	5360	3099	3503	2008	3064	4475	3584.83	3987	3182	0.798	-0.325	0.449688471238068	0.999999471897794	0.1078	0.1416	0.1332	0.1332	TRUE	0.3495
CNAG_03569	0	0	1	0	4	4	0	0	1	0	4	4	1.5	0	3	7.443	2.896	0.190988594945994	0.999999471897794	0	2.4669	2.347	2.347	TRUE	0.9036
CNAG_03570	138	109	182	139	94	110	138	109	182	139	94	110	128.67	143	114	0.8	-0.323	0.451464274717678	0.999999471897794	0.0447	0.1677	0.1246	0.1246	TRUE	0.2712
CNAG_03572	29889	14198	9121	26892	4780	5216	29889	14198	9121	26892	4780	5216	15016	17736	12296	0.693	-0.528	0.398168374113747	0.999999471897794	0.5308	0.1408	0.2819	0.2819	TRUE	2.2657
CNAG_03573	901	393	448	497	846	1324	901	393	448	497	846	1324	734.83	581	889	1.531	0.614	0.20333905099099	0.999999471897794	0.2222	0.1453	0.1667	0.1667	TRUE	0.2478
CNAG_03575	2282	1114	1004	1678	1081	1588	2282	1114	1004	1678	1081	1588	1457.83	1467	1449	0.988	-0.017	0.968204378096428	0.999999471897794	0.1285	0.143	0.1379	0.1379	TRUE	2.8487
CNAG_03576	28	6	5	13	2	14	28	6	5	13	2	14	11.33	13	10	0.744	-0.427	0.642975298806734	0.999999471897794	0.7068	0.4485	0.5225	0.5225	TRUE	4.27
CNAG_03577	94866	48958	51969	48950	53955	66977	94866	48958	51969	48950	53955	66977	60945.83	65264	56627	0.868	-0.205	0.61482937597118	0.999999471897794	0.0864	0.1406	0.1194	0.1194	TRUE	1.9279
CNAG_03578	1259	601	819	499	1170	1589	1259	601	819	499	1170	1589	989.5	893	1086	1.216	0.282	0.560766411276213	0.999999471897794	0.218	0.1441	0.1687	0.1687	TRUE	0.2996
CNAG_03582	3991	2435	2279	1928	1912	3063	3991	2435	2279	1928	1912	3063	2601.33	2902	2301	0.793	-0.335	0.41554299707008	0.999999471897794	0.0938	0.1419	0.1213	0.1213	TRUE	1.31
CNAG_03583	1588	1168	1112	820	881	1384	1588	1168	1112	820	881	1384	1158.83	1289	1028	0.798	-0.326	0.411013674015298	0.999999471897794	0.0631	0.1436	0.1127	0.1127	TRUE	1.0949
CNAG_03584	4979	2887	3083	2344	2585	3812	4979	2887	3083	2344	2585	3812	3281.67	3650	2914	0.798	-0.325	0.424058918724994	0.999999471897794	0.0862	0.1417	0.1188	0.1188	TRUE	1.2353
